utterance_id,conversation_id,text,speaker_id,character_name,gender,movie_id,movie_name,release_year,rating,votes,genre,entities,sentiment
L110415,L110415,"I will meet you, but only one way -- if Robert the Bruce is there, and puts his hand on my Bible, and swears his loyalty to Scotland.",u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Robert the Bruce', 'PERSON'), ('Bible', 'WORK_OF_ART'), ('Scotland', 'GPE')]",0.8847
L110414,L110410,"We cannot. Some scarcely believe you are alive. Other think you'll pay them Mornay's wages. We bid you to Edinburgh. Meet us at the city gates, two days from now, at sunset. Pledge us your pardon and we will unite behind you. Scotland will be one.",u629,CRAIG,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Mornay', 'PERSON'), ('Edinburgh', 'PERSON'), ('two days from now', 'DATE'), ('Scotland', 'GPE')]",0.5423
L110299,L110295,"With cavalry -- not heavy, like the English, but light, fast horsemen, like you nobles employ -- we could outmaneuver their bowmen!",u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('English', 'LANGUAGE')]",-0.5442
L110211,L110210,I will invade England. And defeat the English on their own ground.,u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('England', 'GPE'), ('English', 'LANGUAGE')]",-0.4588
L110438,L110437,You are surprised he would lie? Balliol was murdered in a church yesterday. You are Longshanks' new designate. You will be king.,u629,CRAIG,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Balliol', 'PERSON'), ('yesterday', 'DATE'), ('Longshanks', 'PERSON')]",-0.5423
L110437,L110437,Longshanks promised!,u639,ROBERT,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Longshanks', 'PERSON')]",0.4199
L110409,L110406,"That is another matter. There is a price to all this, required both by Longshanks and our nobles. Pay it, and you will be our king. And we will have peace.",u629,CRAIG,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Longshanks', 'PERSON')]",0.4939
L110197,L110196,"No. But his weight with the commoners could unbalance everything. The Balliols will kiss his ass, so we must.",u629,CRAIG,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Balliols', 'ORG')]",-0.3919
L109897,L109896,He strained his leg so that it pains him to ride. But he sends his greetings -- and says that I speak for all the Bruces. And for Scotland.,u639,ROBERT,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Scotland', 'GPE')]",0.2067
L109892,L109891,My father hears that Longshanks has granted prima noctes.,u639,ROBERT,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Longshanks', 'PERSON')]",0.25
L109891,L109891,"Young Robert, we are honored --",u629,CRAIG,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Young Robert', 'PERSON')]",0.5859
L110360,L110359,You let Wallace escape your whole army. You cannot blame me for this.,u630,EDWARD,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Wallace', 'PERSON')]",0.409
L110348,L110344,"He is gone! Finished! Dead! If he has not yet bled to death or had his throat cut for him, he will not survive the winter. It is very cold -- is it not, our flower?",u634,LONGSHANKS,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('the winter', 'DATE')]",-0.9037
L110345,L110344,The Scots will fight for us?,u630,EDWARD,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Scots', 'PERSON')]",-0.3818
L110344,L110344,Now we kill two birds at one stroke. We recruit from Scotland for our armies in France.,u634,LONGSHANKS,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('two', 'CARDINAL'), ('one', 'CARDINAL'), ('Scotland', 'GPE'), ('France', 'GPE')]",-0.6908
L110238,L110236,"While I am in France fighting to expand your future kingdom I learn that Stirling castle is lost, our entire northern army wiped out! And you have done nothing?!",u634,LONGSHANKS,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('France', 'GPE'), ('Stirling', 'GPE')]",-0.4738
L110022,L110022,Scottish rebels have routed Lord Bottoms!,u634,LONGSHANKS,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Scottish', 'NORP')]",-0.2714
L110471,L110470,"Before he lost his powers of speech, he told me his one comfort was that he would live to know Wallace was dead.",u630,EDWARD,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('one', 'CARDINAL'), ('Wallace', 'PERSON')]",-0.6249
L110436,L110433,"Wallace's? For treason there is no trial. Tomorrow he will be charged, then executed.",u630,EDWARD,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Wallace', 'PERSON'), ('Tomorrow', 'DATE')]",-0.7096
L110433,L110433,Is it true? Wallace is captured?,u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Wallace', 'PERSON')]",0.4871
L110370,L110369,"Grant, as you do everything else, with treachery. Offer him a truce to discuss terms, and send me to my castle at Locharmbie as your emissary. He trusts me. Pick thirty of your finest assassins for me to take along. And I will set the meeting, and the ambush.",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Locharmbie', 'GPE')]",0.6808
L110365,L110361,"Wallace himself. If you wish to pretend a ghost rallies new volunteers in every Scottish town, I leave you to your hauntings. If you wish to take him, I know a way.",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Wallace', 'PERSON'), ('Scottish', 'NORP')]",0.3612
L110363,L110361,I am cheerful with a plan to soothe your miseries. All of England shudders with the news of renewed rebellion.,u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('England', 'GPE')]",0.2023
L110361,L110361,"Good day to you, M'Lords.",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[(""M'Lords"", 'PERSON')]",0.4404
L110426,L110425,No. One of us is enough.,u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('One', 'CARDINAL')]",-0.296
L110424,L110417,"My dreams of Marion are gone. I killed them myself. If I knew I could live with her on the other side of death, I'd welcome it.",u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Marion', 'ORG')]",-0.5719
L110421,L110417,"That's just a dream, William!",u631,HAMISH,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('William', 'PERSON')]",0.3164
L110316,L110316,Stephen ready?,u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Stephen', 'GPE')]",0.3612
L109906,L109904,"Call it a test of soldiery, then. The English won't let us train with weapons, so we train with stones.",u631,HAMISH,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('English', 'LANGUAGE')]",-0.4404
L110067,L110067,"Excellent! Stephen is my name. I'm the most wanted man on the Emerald Isle. Except I'm not on the Emerald Isle of course, more's the pity.",u640,STEPHEN,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Stephen', 'PERSON'), ('the Emerald Isle', 'LOC'), ('the Emerald Isle', 'LOC')]",0.4199
L110063,L110061,"In order to find his equal, and Irishman is forced to talk to God.  Yes, Father!...  The Almighty says don't change the subject, just answer the fookin' question.",u640,STEPHEN,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Irishman', 'NORP')]",0.2714
L110353,L110349,"We must have alliance with England to prevail here. You achieved that! You saved your family, increased your lands! In time you will have all the power in Scotland!... Yet you grieve.",u633,LEPER,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('England', 'GPE'), ('Scotland', 'GPE')]",0.4898
L110368,L110366,"He will fight you forever. But what does he fight for? Freedom first, and peace. So grant them.",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('first', 'ORDINAL')]",0.9009
L110283,L110277,"The Scottish nobles have sent him no support. His army starves. Our stall has worked, he must withdraw. You may return to your embroidery.",u634,LONGSHANKS,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Scottish', 'NORP')]",-0.5574
L110447,L110440,"Then on the morrow, thou shalt receive they purification... And in the end, I promise you'll beg for the axe.",u635,MAGISTRATE,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('morrow', 'DATE')]",0.2263
L109966,L109959,This night is too beautiful to have again.,u636,MARION,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('This night', 'TIME')]",0.5994
L109965,L109959,"I don't want to scare you. I want to be yours, and you mine. Every night like this one.",u642,WILLIAM,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Every night', 'TIME')]",0.5696
L109956,L109955,Some nights. I have dreams. Mostly dreams I don't want. I started riding at night to fill up my mind so that when I did sleep I'd dream only of the ride and the adventure.,u642,WILLIAM,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Some nights', 'DATE'), ('night', 'TIME')]",0.8165
L109940,L109939,It's not you. He dislikes that you're a Wallace. He just says... the Wallaces don't seem to live for very long.,u636,MARION,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Wallace', 'PERSON')]",0.3089
L110121,L110121,"Knowing his passion for his lost love, they next plotted to take him by desecrating the graves of his father and brother and setting an ambush at the grave of his wife. He fought his way through the trap and carried her body to a secret place! Now that is romance, Oui?",u637,NICOLETTE,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Oui', 'PERSON')]",0.3382
L110120,L110119,"A magistrate wished to capture him, and found he had a secret lover, so he cut the girl's throat to tempt Wallace to fight -- and fight he did.",u637,NICOLETTE,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Wallace', 'PERSON')]",-0.4173
L110119,L110119,This Scottish rebel... Wallace? He fights to avenge a woman?,u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Scottish', 'NORP'), ('Wallace', 'PERSON')]",-0.4696
L110116,L110114,Last night I slept with a member of the War Council.,u637,NICOLETTE,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Last night', 'TIME'), ('the War Council', 'ORG')]",-0.5994
L110114,L110114,When the king returns he will bury them in those new clothes. Scotland is in chaos. Your husband is secretly sending an army north.,u637,NICOLETTE,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Scotland', 'GPE')]",-0.5719
L110464,L110463,"It will numb my wits, and I must have them all. If I'm senseless, or if I wail, then Longshanks will have broken me.",u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('Longshanks', 'PERSON')]",-0.6705
L110391,L110391,"You understand. Consider, before you laugh and say no. You will never own a throne, though you deserve one. But just as the sun will rise tomorrow, some man will rule England. And what if his veins ran not with the blood of Longshanks, but with that of a true king?",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('tomorrow', 'DATE'), ('England', 'GPE'), ('Longshanks', 'PERSON')]",0.6597
L110390,L110389,"I have taken vows. More than one. I've vowed faithfulness to my husband, and sworn to give him a son. And I cannot keep both promises.",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('More than one', 'CARDINAL')]",0.1818
L110274,L110273,She was my wife. We married in secret because I would not share her with an English lord. They killed her to get to me. And she was pregnant.,u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('English', 'LANGUAGE')]",-0.7497
L110269,L110269,"Let us talk plainly. You invade England. But you cannot complete the conquest, so far from your shelter and supply. The King proposes that you withdraw your attack. In return he grants you title, estates, and this chest with a thousand pounds of gold, which I am to pay to you personally.",u638,PRINCESS,f,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('England', 'GPE'), ('a thousand pounds', 'QUANTITY')]",-0.5267
L110220,L110219,"Nobles? What does that mean -- to be noble? Your title gives you claim to the throne of our country. But men don't follow titles, they follow courage! Your arm speaks louder than your tongue. Our people know you. Noble and common, they respect you. If you would lead them toward freedom, they would follow you. And so would I.",u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('I.', 'ORG')]",0.9716
L110217,L110215,"No. But from top to bottom this country has no sense of itself. Its nobles share allegiance with England and its clans war with each other. If you make enemies on both sides of the border, you'll end up dead.",u639,ROBERT,?,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('England', 'GPE')]",-0.9517
L110107,L110106,No English lord would trust an Irishman!,u641,WALLACE,m,m40,braveheart,1995,7.3,245652,"[, ', a, c, t, i, o, n, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ,,  , ', w, a, r, ', ]","[('English', 'NORP'), ('Irishman', 'NORP')]",0.3382
L117640,L117637,"When I asked Evan about his drawing, well, he didn't remember doing it.",u653,MRS. BOSWELL,?,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Evan', 'PERSON')]",0.2732
L117638,L117637,"Of course. There is one more thing, Mrs. Treborn. And I feel bad for mentioning it...",u653,MRS. BOSWELL,?,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('one', 'CARDINAL'), ('Treborn', 'PERSON')]",-0.5423
L117637,L117637,Thank you for showing it to me first. I'll... I'll take care of it. Can I have the picture?,u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('first', 'ORDINAL')]",0.6908
L117630,L117629,"I'm sorry, but can it wait til tonight? I'm already late for work --",u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('tonight', 'TIME')]",-0.0387
L117771,L117771,"Evan wake up, oh please wake up!",u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Evan', 'PERSON')]",0.3802
L117706,L117696,"It's worth a shot. I can arrange a controlled meeting. A careful dose of sedatives for Jason, some security, you and I monitoring. Evan comes in for a quick visit and with any luck, no more missing father complex.",u645,DR. REDFIELD,m,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Jason', 'PERSON'), ('Evan', 'PERSON')]",0.4951
L117701,L117696,But he's seven. What kind of stress can he have?,u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('seven', 'CARDINAL')]",-0.6297
L117668,L117663,It could be extremely useful to jog his memory. See if he remembers anything new the next day. And I'll have the test results back in a few days.,u645,DR. REDFIELD,m,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('the next day', 'DATE'), ('a few days', 'DATE')]",0.4927
L117664,L117663,"Look, Andrea, I'm sure he'll test negative for brain disorders. But there's something else you can try to monitor his memory.",u645,DR. REDFIELD,m,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Andrea', 'PERSON')]",-0.1779
L118301,L118301,Just. Like. Jason.,u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Jason', 'PERSON')]",0.3612
L118167,L118166,"He's saying it's like forty years worth of new memories have been jammed in my brain since last year. Overload city. 'Sat about the gist of it, doc?",u646,EVAN,m,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('forty years', 'DATE'), ('last year', 'DATE')]",0.2263
L118158,L118157,"Cute, Evan.",u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Evan', 'PERSON')]",0.4588
L118105,L118103,"Fine. You'll get them, Evan. But I think it's far more important to focus on your case right now.",u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Evan', 'PERSON')]",0.4659
L117919,L117915,Ma? Did he ever say that he figured out a way to recall a lost memory years after he blacked it out for the first time?,u646,EVAN,m,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('years', 'DATE'), ('first', 'ORDINAL')]",-0.3939
L117918,L117915,Please. He got straight A's without ever touching a book. That was the one area where his memory never failed him.,u643,ANDREA,f,m41,the butterfly effect,2004,7.8,104917,"[, ', d, r, a, m, a, ', ,,  , ', m, y, s, t, e, r, y, ', ,,  , ', s, c, i, -, f, i, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('one', 'CARDINAL')]",0.7097
